Longitude,Latitude,Mean,100,250,500,700,850,1000
36.0,55.5,80.4,21.1,53.7,79.3,86.6,94.9,104.8
36.0,56.0,95.5,22.2,61.4,105.3,114.7,112.8,107.9
36.0,56.5,82.9,21.9,59.7,90.5,91.0,92.0,99.5
36.0,57.0,90.6,22.2,60.9,99.0,105.1,105.1,105.4
36.5,57.5,85.0,21.3,54.6,83.0,92.8,102.9,111.1
36.5,58.0,87.3,22.0,59.7,94.2,99.2,100.5,103.7
36.5,58.5,76.5,20.6,50.8,71.5,78.8,91.0,105.6
36.5,59.0,80.9,21.1,54.2,80.3,87.3,94.9,105.0
36.5,59.5,90.1,21.6,56.7,91.1,101.7,108.5,113.6
36.5,60.0,94.5,21.8,58.0,96.2,107.9,114.7,118.6
36.5,60.5,89.3,21.4,55.5,87.3,99.4,109.4,115.9
36.5,61.0,75.6,20.6,51.0,70.7,77.4,88.9,104.7
36.5,61.5,88.5,21.5,56.1,87.9,98.3,106.6,113.8
36.5,62.0,86.6,21.5,56.1,87.0,96.1,103.0,110.5
37.0,62.5,89.2,21.3,54.7,85.9,98.4,109.1,118.2
37.0,63.0,90.8,21.5,55.9,88.3,101.4,111.8,118.1
37.0,63.5,83.0,20.9,52.7,77.4,88.3,100.9,113.2
37.0,64.0,79.0,21.0,53.3,76.8,83.3,92.3,105.5
37.0,64.5,78.6,21.0,53.3,76.5,82.7,91.5,104.8
37.0,65.0,77.5,20.9,53.1,75.7,81.1,89.4,103.3
37.0,65.5,78.6,21.1,54.1,78.4,83.4,90.3,102.8
37.0,66.0,80.5,20.8,53.1,73.3,83.7,99.5,110.8
37.0,66.5,80.7,21.2,54.6,80.0,86.2,93.8,105.6
37.0,67.0,83.2,21.4,56.2,84.7,91.3,97.1,105.5
37.0,67.5,80.7,21.2,54.7,80.1,86.3,94.1,105.2
37.5,68.0,87.3,21.8,58.8,92.6,98.9,101.1,105.5
37.5,68.5,99.1,22.2,60.1,100.0,113.9,122.0,124.4
37.5,69.0,84.9,21.5,57.1,87.3,93.7,98.5,106.6
37.5,69.5,101.3,22.4,61.5,103.4,116.0,122.7,127.5
37.5,70.0,93.4,22.0,59.5,96.4,105.4,110.1,116.8
37.5,70.5,83.4,21.5,56.6,85.3,91.1,96.2,105.8
37.5,71.0,83.2,21.4,56.4,84.6,90.6,96.2,106.1
37.5,71.5,83.6,21.4,56.5,84.9,91.0,96.9,106.7
38.0,55.5,89.4,22.6,62.9,101.1,103.7,100.7,100.6
38.5,56.0,86.5,22.0,59.3,94.0,99.1,99.2,101.6
