Longitude,Latitude,Mean,100,250,500,700,850,1000
32.0,60.0,86.5,21.8,58.1,91.2,97.7,100.3,105.1
32.0,60.5,98.3,22.7,64.5,115.1,123.1,112.8,102.5
32.0,61.0,84.4,21.6,56.9,87.2,93.5,97.9,105.2
32.0,61.5,82.6,20.9,53.3,74.9,87.0,103.3,113.6
32.0,62.0,84.8,21.2,54.2,81.8,91.9,102.1,112.5
32.0,62.5,80.4,21.1,54.3,79.4,86.1,94.4,105.0
32.0,63.0,77.3,20.9,52.7,74.5,80.6,90.5,104.1
32.0,63.5,80.6,21.2,54.7,80.4,86.6,94.1,104.5
32.0,64.0,81.1,21.2,54.8,80.8,87.6,95.1,104.9
32.0,64.5,84.2,21.5,56.7,86.4,92.8,97.9,105.9
32.5,65.0,81.3,21.1,54.4,79.6,87.2,96.0,106.9
32.5,65.5,81.8,21.3,55.3,82.0,88.3,95.1,105.6
32.5,66.0,84.9,21.6,57.1,87.6,94.0,98.6,106.1
32.5,66.5,83.8,21.5,56.5,85.5,91.9,97.4,106.2
32.5,67.0,85.6,21.6,57.6,88.8,95.3,99.3,106.3
32.5,67.5,80.9,21.1,54.2,79.0,86.9,96.0,106.2
32.5,68.0,87.5,21.6,56.8,87.6,97.2,104.8,111.5
32.5,68.5,91.6,21.6,56.4,88.7,101.3,111.9,120.6
32.5,69.0,84.7,21.6,57.2,87.4,93.8,98.6,105.7
32.5,69.5,82.7,21.3,55.9,83.2,89.4,96.1,106.5
32.5,70.0,84.2,21.5,56.7,85.7,92.2,97.9,106.9
32.5,70.5,88.4,21.9,59.2,93.7,100.2,102.2,106.9
34.0,60.0,112.4,23.6,68.7,125.1,136.9,134.9,126.6
34.5,60.5,93.1,22.8,65.3,110.3,110.8,102.7,99.7
34.5,61.0,79.4,21.1,54.1,79.2,84.8,91.7,103.5
34.5,61.5,81.4,21.3,55.2,82.1,88.1,94.3,104.5
34.5,62.0,83.3,21.4,56.2,85.0,91.4,96.9,105.4
34.5,62.5,82.9,21.4,56.1,84.6,90.7,96.1,104.9
35.0,63.0,94.6,21.6,56.2,89.4,105.0,118.7,126.3
